Run number:,Thread number:,CPU_Total_Time
1,0,0.02011300000000002
2,0,0.01780899999999999
3,0,0.019417000000000018
4,0,0.01716899999999999
5,0,0.016593000000000024
6,0,0.016544000000000003
7,0,0.018478999999999968
8,0,0.01880599999999999
9,0,0.017627999999999977
10,0,0.01772299999999999
11,0,0.017625000000000002
12,0,0.017530000000000046
13,0,0.01748100000000008
14,0,0.018008000000000024
15,0,0.017231000000000052
16,0,0.017647000000000024
17,0,0.018117999999999967
18,0,0.017769000000000035
19,0,0.017050999999999927
20,0,0.01702999999999999
21,0,0.017754000000000048
22,0,0.017564000000000024
23,0,0.019590000000000052
24,0,0.017955000000000054
25,0,0.01768600000000009
26,0,0.017911999999999928
27,0,0.017438000000000065
28,0,0.016894999999999993
29,0,0.017583000000000015
30,0,0.01905799999999991
31,0,0.017317000000000027
32,0,0.017438000000000065
33,0,0.016869000000000023
34,0,0.017484999999999973
35,0,0.01730100000000001
36,0,0.017384999999999984
37,0,0.017588000000000048
38,0,0.019099999999999895
39,0,0.01664499999999991
40,0,0.018289
41,0,0.01661299999999999
42,0,0.01646599999999998
43,0,0.01754
44,0,0.017577999999999983
45,0,0.018272000000000066
46,0,0.01800999999999997
47,0,0.01698999999999995
48,0,0.01773099999999994
49,0,0.017434999999999867
50,0,0.01788400000000001
51,0,0.016961000000000004
52,0,0.01752700000000007
53,0,0.017081000000000124
54,0,0.018195000000000183
55,0,0.01863500000000018
56,0,0.0172939999999997
57,0,0.0171619999999999
58,0,0.016992999999999814
59,0,0.016949000000000103
60,0,0.017479000000000022
61,0,0.01669100000000001
62,0,0.01881200000000005
63,0,0.016834999999999933
64,0,0.01733199999999968
65,0,0.017919000000000018
66,0,0.017133999999999983
67,0,0.017127000000000114
68,0,0.01814199999999988
69,0,0.0166590000000002
70,0,0.01896399999999998
71,0,0.017125999999999975
72,0,0.01695700000000011
73,0,0.016656999999999922
74,0,0.017792999999999726
75,0,0.01775199999999999
76,0,0.017455999999999916
77,0,0.01900999999999975
78,0,0.01792299999999969
79,0,0.017290999999999945
80,0,0.01657799999999998
81,0,0.017962000000000033
82,0,0.016799999999999926
83,0,0.017564000000000135
84,0,0.01710900000000004
85,0,0.01706400000000019
86,0,0.01731299999999969
87,0,0.017295999999999978
88,0,0.017290000000000028
89,0,0.017158999999999924
90,0,0.017126999999999892
91,0,0.017106999999999983
92,0,0.018095000000000194
93,0,0.01695700000000011
94,0,0.01727000000000012
95,0,0.017212000000000005
96,0,0.017279999999999962
97,0,0.017033000000000076
98,0,0.01804399999999995
99,0,0.018915000000000015
100,0,0.017712000000000172
101,0,0.01767300000000005
102,0,0.017554999999999987
103,0,0.017339000000000215
104,0,0.017417000000000016
105,0,0.01897100000000007
106,0,0.01740800000000009
107,0,0.01865899999999976
108,0,0.01691800000000021
109,0,0.020186999999999955
110,0,0.017154000000000114
111,0,0.017203999999999997
112,0,0.01717199999999952
113,0,0.017583999999999822
114,0,0.018870000000000164
115,0,0.017327999999999566
116,0,0.017311999999999994
117,0,0.01766700000000032
118,0,0.018245999999999984
119,0,0.01839000000000013
120,0,0.018289999999999917
121,0,0.018578000000000205
122,0,0.018102000000000285
123,0,0.018075000000000507
124,0,0.01716099999999976
125,0,0.017399000000000164
126,0,0.01671099999999992
127,0,0.01722199999999985
128,0,0.017357000000000067
129,0,0.01900999999999975
130,0,0.01790199999999942
131,0,0.017762000000000278
132,0,0.01781100000000002
133,0,0.017848000000000308
134,0,0.01750600000000002
135,0,0.01738799999999996
136,0,0.01958700000000002
137,0,0.01818900000000001
138,0,0.017559999999999576
139,0,0.017785999999999635
140,0,0.017600999999999534
141,0,0.018286999999999942
142,0,0.017285999999999913
143,0,0.01732200000000006
144,0,0.01913700000000018
145,0,0.017192999999999792
146,0,0.01669699999999974
147,0,0.01710699999999976
148,0,0.017395999999999745
149,0,0.017033000000000076
150,0,0.01769299999999996
151,0,0.018535999999999664
152,0,0.017959999999999976
153,0,0.018672999999999718
154,0,0.018211999999999673
155,0,0.01763500000000029
156,0,0.018219000000000207
157,0,0.016838000000000353
158,0,0.01949099999999948
159,0,0.017199999999999882
160,0,0.01720200000000016
161,0,0.017975999999999992
162,0,0.017832999999999988
163,0,0.018056000000000072
164,0,0.017526000000000153
165,0,0.016858999999999735
166,0,0.01848800000000006
167,0,0.017742000000000147
168,0,0.017286000000000357
169,0,0.018475000000000463
170,0,0.017752999999999908
171,0,0.017502999999999602
172,0,0.01778999999999975
173,0,0.01891699999999963
174,0,0.017754000000000048
175,0,0.017813999999999997
176,0,0.018171999999999855
177,0,0.016563000000000105
178,0,0.018220000000000347
179,0,0.01860499999999954
180,0,0.01761299999999988
181,0,0.019305000000000128
182,0,0.017977000000000132
183,0,0.017914999999999903
184,0,0.017304999999999904
185,0,0.018305999999999933
186,0,0.01750000000000007
187,0,0.018008000000000468
188,0,0.01894000000000018
189,0,0.018264999999999976
190,0,0.018512000000000306
191,0,0.01812400000000025
192,0,0.017593000000000192
193,0,0.01792199999999955
194,0,0.017768999999999924
195,0,0.018911999999999818
196,0,0.017050999999999927
197,0,0.017584999999999962
198,0,0.01710199999999995
199,0,0.017978999999999967
200,0,0.017310999999999854
201,0,0.01834599999999975
202,0,0.018495999999999846
203,0,0.019537000000000138
204,0,0.017980999999999803
205,0,0.018215000000000092
206,0,0.017244999999999955
207,0,0.017602999999999813
208,0,0.017439999999999678
209,0,0.018255000000000354
210,0,0.018530999999999853
211,0,0.01762399999999964
212,0,0.017344000000000026
213,0,0.017875000000000085
214,0,0.016369000000000522
215,0,0.018228000000000133
216,0,0.017716000000000065
217,0,0.018078999999999734
218,0,0.018146999999999913
219,0,0.016871999999999776
220,0,0.016925000000000523
221,0,0.017526999999999404
222,0,0.017598999999999698
223,0,0.017142000000000657
224,0,0.017281000000000546
225,0,0.01827000000000023
226,0,0.017745999999999817
227,0,0.018193999999999377
228,0,0.016652999999999807
229,0,0.017447999999999908
230,0,0.01748300000000036
231,0,0.017854999999999954
232,0,0.01904299999999992
233,0,0.01783400000000057
234,0,0.017536000000000662
235,0,0.01705300000000065
236,0,0.016943000000000374
237,0,0.01783500000000071
238,0,0.01762399999999964
239,0,0.017568999999999946
240,0,0.018969000000000236
241,0,0.016784999999999606
242,0,0.017593000000000636
243,0,0.01743499999999898
244,0,0.01670099999999941
245,0,0.01764700000000019
246,0,0.01731299999999969
247,0,0.018106999999998763
248,0,0.01825499999999991
249,0,0.01750200000000035
250,0,0.017215999999999454
251,0,0.01746300000000023
252,0,0.018140999999999963
253,0,0.01804499999999898
254,0,0.01822999999999997
255,0,0.01934099999999983
256,0,0.018030000000000435
257,0,0.017541999999999724
258,0,0.018459000000000003
259,0,0.017534000000000383
260,0,0.0176400000000001
261,0,0.017526000000000153
262,0,0.019053999999999682
263,0,0.017553999999998737
264,0,0.0181470000000008
265,0,0.0168860000000004
266,0,0.01733999999999991
267,0,0.017390000000000683
268,0,0.018130999999999453
269,0,0.019573999999999536
270,0,0.018337999999999965
