Run number:,Thread number:,CPU_Total_Time
1,0,0.128178
2,0,0.12468100000000004
3,0,0.125369
4,0,0.12607699999999988
5,0,0.12685500000000005
6,0,0.12357600000000013
7,0,0.12701099999999999
8,0,0.12485600000000008
9,0,0.12739499999999992
10,0,0.1251089999999997
11,0,0.12583999999999995
12,0,0.12614899999999984
13,0,0.1259539999999999
14,0,0.12508300000000006
15,0,0.12459499999999979
16,0,0.12687400000000015
17,0,0.12438400000000005
18,0,0.12543399999999982
19,0,0.1261669999999997
20,0,0.12545600000000023
21,0,0.12556499999999993
22,0,0.1245940000000001
23,0,0.12711099999999975
24,0,0.12533899999999987
25,0,0.1272850000000001
26,0,0.1313559999999998
27,0,0.1344289999999999
28,0,0.12898699999999996
29,0,0.1286270000000007
30,0,0.127459
31,0,0.12937199999999915
32,0,0.1266310000000006
33,0,0.13166300000000053
34,0,0.13040299999999938
35,0,0.13198699999999963
36,0,0.1321279999999989
37,0,0.13090199999999985
38,0,0.1352380000000002
39,0,0.12718499999999988
40,0,0.13710500000000003
41,0,0.13139400000000023
42,0,0.13402299999999912
43,0,0.14477199999999968
44,0,0.14549199999999995
45,0,0.14822999999999986
46,0,0.14487200000000033
47,0,0.14393600000000006
48,0,0.13818400000000075
49,0,0.13927400000000034
50,0,0.13423599999999958
51,0,0.1368589999999994
52,0,0.13026300000000113
53,0,0.12924799999999959
54,0,0.1368879999999999
55,0,0.143046
56,0,0.1421240000000008
57,0,0.14189299999999871
58,0,0.14628300000000038
59,0,0.14631499999999953
60,0,0.14079899999999945
61,0,0.13597900000000074
62,0,0.13643299999999847
63,0,0.1372479999999996
64,0,0.1319979999999994
65,0,0.13208299999999973
66,0,0.14494499999999988
67,0,0.137633000000001
68,0,0.13774799999999843
69,0,0.1336750000000002
70,0,0.13196299999999894
71,0,0.14208399999999877
72,0,0.14048199999999866
73,0,0.14041300000000057
74,0,0.142042
75,0,0.1449429999999996
76,0,0.14435700000000118
77,0,0.14132799999999968
78,0,0.14262200000000114
79,0,0.14104600000000111
80,0,0.14184499999999822
81,0,0.14358499999999985
82,0,0.1420180000000002
83,0,0.14324600000000132
84,0,0.14249699999999876
85,0,0.14544800000000002
86,0,0.14336500000000107
87,0,0.1406459999999985
88,0,0.1425970000000003
89,0,0.14026799999999895
90,0,0.1365729999999985
91,0,0.1373629999999988
92,0,0.13241999999999976
93,0,0.13182199999999789
94,0,0.13154300000000063
95,0,0.13630799999999965
96,0,0.13971700000000098
97,0,0.13831100000000163
