Run number:,Thread number:,CPU_Total_Time
1,0,0.071844
2,0,0.07220200000000002
3,0,0.07197700000000001
4,0,0.07266600000000006
5,0,0.07216299999999998
6,0,0.07106400000000002
7,0,0.06993499999999997
8,0,0.07045199999999996
9,0,0.0698319999999999
10,0,0.06953600000000004
11,0,0.07102299999999995
12,0,0.07050500000000004
13,0,0.070442
14,0,0.07466499999999976
15,0,0.07372999999999985
16,0,0.07247499999999985
17,0,0.0726199999999999
18,0,0.07241699999999995
19,0,0.07195400000000007
20,0,0.07190600000000003
21,0,0.07178499999999999
22,0,0.06944000000000017
23,0,0.07172899999999993
24,0,0.07068800000000008
25,0,0.07490999999999981
26,0,0.0727279999999999
27,0,0.07214799999999988
28,0,0.07167099999999982
29,0,0.07041699999999995
30,0,0.07026500000000002
31,0,0.06722200000000011
32,0,0.06824999999999992
33,0,0.07262199999999996
34,0,0.07059700000000024
35,0,0.07156699999999949
36,0,0.07009500000000024
37,0,0.069515
38,0,0.07020499999999963
39,0,0.07206399999999968
40,0,0.07381599999999988
41,0,0.07606100000000016
42,0,0.0725870000000004
43,0,0.07061099999999998
44,0,0.07120400000000027
45,0,0.07131700000000007
46,0,0.07220300000000046
47,0,0.06881499999999985
48,0,0.07100399999999985
49,0,0.0737350000000001
50,0,0.07243200000000005
51,0,0.07683399999999985
52,0,0.08011599999999985
53,0,0.07490200000000025
54,0,0.07232900000000031
55,0,0.07274199999999897
56,0,0.07068700000000039
57,0,0.07036399999999965
58,0,0.07130399999999959
59,0,0.07174700000000023
60,0,0.07178399999999918
61,0,0.07301500000000072
62,0,0.07372900000000016
63,0,0.07026900000000058
64,0,0.07062099999999916
65,0,0.0725340000000001
66,0,0.0726659999999999
67,0,0.0709489999999997
68,0,0.07300600000000035
69,0,0.07017200000000035
70,0,0.07066400000000073
71,0,0.0700580000000004
72,0,0.06955299999999909
73,0,0.07111300000000043
74,0,0.07185299999999994
75,0,0.07049799999999973
76,0,0.07177699999999998
77,0,0.07012899999999966
78,0,0.06718499999999938
79,0,0.06933100000000003
80,0,0.07116800000000012
81,0,0.07153700000000018
82,0,0.07052999999999976
83,0,0.07109100000000002
84,0,0.06869600000000009
85,0,0.07098099999999974
86,0,0.07256499999999999
87,0,0.0676230000000011
88,0,0.07254999999999967
89,0,0.07164899999999985
90,0,0.07047399999999993
91,0,0.07065900000000003
92,0,0.06946799999999964
93,0,0.0715520000000005
94,0,0.07309000000000054
95,0,0.07216000000000022
96,0,0.07154800000000083
97,0,0.07123599999999985
98,0,0.07149599999999978
99,0,0.07139600000000002
100,0,0.07173300000000093
101,0,0.07042300000000079
102,0,0.07102500000000056
103,0,0.06962500000000027
104,0,0.07152399999999925
105,0,0.07071000000000094
106,0,0.07125999999999966
107,0,0.07174499999999906
108,0,0.07060600000000061
109,0,0.0698249999999998
110,0,0.06855200000000039
111,0,0.07096400000000092
112,0,0.07181100000000029
113,0,0.07265999999999906
114,0,0.07134999999999891
115,0,0.07109699999999997
116,0,0.07153399999999976
117,0,0.07435800000000015
118,0,0.08135300000000001
119,0,0.07619000000000042
120,0,0.07159299999999824
121,0,0.0723810000000018
122,0,0.07214399999999976
123,0,0.07171299999999903
124,0,0.0721690000000006
125,0,0.07154999999999845
126,0,0.07232999999999912
127,0,0.07022899999999943
128,0,0.0724480000000014
129,0,0.07132600000000089
130,0,0.07038299999999964
131,0,0.07096900000000161
132,0,0.07341200000000114
133,0,0.07081599999999888
134,0,0.07369700000000101
135,0,0.07126000000000055
136,0,0.0681049999999992
137,0,0.0707109999999993
138,0,0.06990100000000155
139,0,0.07134800000000041
140,0,0.071886000000001
141,0,0.06846200000000024
142,0,0.0687880000000014
143,0,0.0684989999999992
144,0,0.06933500000000059
145,0,0.07156800000000096
146,0,0.07084299999999999
147,0,0.07191900000000118
148,0,0.070411
149,0,0.07110199999999978
150,0,0.07134400000000163
151,0,0.07232600000000033
152,0,0.07048699999999819
153,0,0.07145500000000204
154,0,0.07026100000000035
155,0,0.0683360000000004
156,0,0.06984800000000035
157,0,0.0715640000000004
158,0,0.07011400000000023
159,0,0.07201899999999917
160,0,0.06980300000000028
161,0,0.07216099999999948
162,0,0.07158400000000142
163,0,0.07167900000000138
164,0,0.07176399999999994
165,0,0.07204999999999906
166,0,0.07051300000000005
167,0,0.06978900000000188
168,0,0.07037400000000105
169,0,0.07172800000000201
170,0,0.07044400000000017
171,0,0.06870400000000032
172,0,0.07163200000000103
173,0,0.07213699999999967
174,0,0.07235700000000023
175,0,0.07353600000000071
176,0,0.07067999999999941
177,0,0.07135800000000181
178,0,0.0723780000000005
179,0,0.07403400000000104
180,0,0.07302500000000123
181,0,0.07310900000000053
182,0,0.0759969999999992
183,0,0.07855200000000018
184,0,0.07399299999999975
185,0,0.07639800000000108
186,0,0.07469999999999999
187,0,0.07397499999999901
188,0,0.07237000000000116
189,0,0.07216000000000022
190,0,0.07444600000000001
191,0,0.07444500000000076
192,0,0.07368300000000261
193,0,0.07088599999999978
194,0,0.07107400000000119
195,0,0.06883400000000073
196,0,0.07103999999999999
197,0,0.06935099999999927
198,0,0.07173899999999911
199,0,0.07183299999999804
200,0,0.07137800000000105
201,0,0.0721140000000009
202,0,0.07287100000000102
203,0,0.07384699999999889
204,0,0.07388399999999962
205,0,0.07411700000000288
206,0,0.07479500000000172
207,0,0.07295800000000163
208,0,0.07459500000000041
209,0,0.07310699999999848
210,0,0.07042500000000018
211,0,0.0705030000000022
212,0,0.0716739999999998
213,0,0.0710539999999984
214,0,0.07215700000000069
215,0,0.07528100000000038
216,0,0.07231400000000043
217,0,0.07208700000000157
218,0,0.07085299999999961
219,0,0.0725169999999995
220,0,0.07014200000000059
221,0,0.07227899999999998
222,0,0.06903299999999923
223,0,0.06946100000000044
224,0,0.07080000000000197
225,0,0.07095799999999741
226,0,0.07077999999999918
227,0,0.07024999999999793
228,0,0.06948500000000024
229,0,0.0754550000000016
230,0,0.07516000000000034
231,0,0.07016000000000133
232,0,0.07365099999999813
233,0,0.07100600000000057
234,0,0.0700759999999967
235,0,0.07034600000000069
236,0,0.06915099999999796
237,0,0.07254899999999864
238,0,0.07045499999999905
239,0,0.0689460000000004
240,0,0.07165800000000289
241,0,0.07279899999999984
242,0,0.07344400000000206
243,0,0.07196199999999564
244,0,0.07189199999999829
245,0,0.07806900000000283
246,0,0.08015600000000234
247,0,0.074932000000004
248,0,0.07202799999999954
249,0,0.07242800000000216
250,0,0.07052099999999939
251,0,0.0717560000000006
252,0,0.07087600000000194
253,0,0.07194400000000556
254,0,0.07389700000000232
255,0,0.07203500000000318
256,0,0.07285800000000009
257,0,0.0715940000000046
258,0,0.07215800000000172
259,0,0.07110800000000239
260,0,0.06995699999999871
261,0,0.06943500000000213
262,0,0.07259699999999825
263,0,0.0714579999999998
264,0,0.07000700000000037
265,0,0.0717029999999994
266,0,0.07054099999999863
267,0,0.07129400000000174
268,0,0.06915300000000002
269,0,0.07470699999999653
270,0,0.07281799999999805
271,0,0.07456199999999669
272,0,0.07335000000000136
273,0,0.07158199999999582
274,0,0.07096600000000208
275,0,0.07187699999999708
276,0,0.06979400000000169
277,0,0.0686959999999992
278,0,0.07084499999999849
279,0,0.07035099999999872
280,0,0.07118699999999833
281,0,0.07273400000000052
282,0,0.07104499999999803
283,0,0.07100399999999851
284,0,0.07299500000000236
285,0,0.0707899999999988
286,0,0.07226099999999747
287,0,0.07303900000000141
288,0,0.07320400000000049
289,0,0.07139300000000048
290,0,0.06955500000000114
291,0,0.06900100000000009
292,0,0.07267099999999616
293,0,0.07135399999999947
294,0,0.0701880000000017
295,0,0.06973199999999835
296,0,0.07105600000000223
297,0,0.06925499999999829
298,0,0.06946299999999894
299,0,0.07447999999999766
