Run number:,Thread number:,CPU_Total_Time
1,0,0.017795000000000005
2,0,0.016737000000000002
3,0,0.017090999999999967
4,0,0.016890000000000016
5,0,0.016804000000000013
6,0,0.016986
7,0,0.017174999999999996
8,0,0.01670100000000002
9,0,0.017075000000000035
10,0,0.017135999999999985
11,0,0.01744000000000001
12,0,0.01674500000000001
13,0,0.017019000000000006
14,0,0.017191000000000067
15,0,0.017113999999999963
16,0,0.01807700000000001
17,0,0.01740699999999995
18,0,0.017203000000000024
19,0,0.01699700000000004
20,0,0.018616999999999995
21,0,0.017129000000000005
22,0,0.016876000000000002
23,0,0.018424999999999914
24,0,0.016847000000000056
25,0,0.01756599999999997
26,0,0.01723000000000008
27,0,0.01650000000000007
28,0,0.017641000000000018
29,0,0.01715
30,0,0.017330999999999985
31,0,0.017819999999999947
32,0,0.017390000000000017
33,0,0.016754999999999964
34,0,0.017047000000000034
35,0,0.016968000000000094
36,0,0.0180300000000001
37,0,0.01681100000000002
38,0,0.018478999999999912
39,0,0.017333000000000043
40,0,0.017253000000000074
41,0,0.017118999999999884
42,0,0.017229999999999968
43,0,0.016931999999999947
44,0,0.01683000000000001
45,0,0.01698400000000011
46,0,0.017373000000000083
47,0,0.017589999999999995
48,0,0.017471000000000014
49,0,0.016954999999999942
50,0,0.019145999999999885
51,0,0.016926000000000108
52,0,0.01785800000000015
53,0,0.016796000000000255
54,0,0.016887000000000096
55,0,0.016488999999999976
56,0,0.01692999999999989
57,0,0.018537000000000026
58,0,0.01671899999999993
59,0,0.017511999999999972
60,0,0.017091999999999885
61,0,0.017192000000000096
62,0,0.017568999999999946
63,0,0.016454999999999886
64,0,0.018485000000000085
65,0,0.01851999999999987
66,0,0.01673799999999992
67,0,0.016818
68,0,0.017361999999999878
69,0,0.017086999999999852
70,0,0.01720199999999994
71,0,0.016450999999999993
72,0,0.018328000000000122
73,0,0.017166000000000015
74,0,0.01768499999999973
75,0,0.017267000000000143
76,0,0.01781799999999989
77,0,0.016668999999999823
78,0,0.016623000000000054
79,0,0.01827000000000001
80,0,0.017989000000000033
81,0,0.01685099999999995
82,0,0.015991999999999784
83,0,0.016513000000000222
84,0,0.017179999999999973
85,0,0.01742200000000005
86,0,0.017206999999999972
87,0,0.018130999999999897
88,0,0.017784000000000022
89,0,0.017452000000000023
90,0,0.017252000000000045
91,0,0.017737000000000114
92,0,0.016893999999999965
93,0,0.017113000000000156
94,0,0.018262
95,0,0.017090999999999967
96,0,0.016993000000000036
97,0,0.01725299999999974
98,0,0.01805000000000012
99,0,0.01706300000000005
100,0,0.017580999999999847
101,0,0.019594999999999807
102,0,0.017198000000000047
103,0,0.017185999999999924
104,0,0.01673800000000014
105,0,0.01679699999999995
106,0,0.018051999999999957
107,0,0.017252999999999963
108,0,0.01775900000000008
109,0,0.018157999999999896
110,0,0.017094000000000165
111,0,0.016357999999999873
112,0,0.017847999999999864
113,0,0.016988000000000003
114,0,0.016888999999999932
115,0,0.016769000000000034
116,0,0.018421999999999716
117,0,0.017034000000000216
118,0,0.01801300000000028
119,0,0.017786999999999775
120,0,0.01753699999999947
121,0,0.017630000000000035
122,0,0.017281000000000102
123,0,0.01667799999999975
124,0,0.01847000000000021
125,0,0.0179860000000005
126,0,0.016824000000000172
127,0,0.017581999999999542
128,0,0.016971999999999987
129,0,0.017395999999999745
130,0,0.017029000000000405
131,0,0.01857099999999967
132,0,0.01739399999999991
133,0,0.0166959999999996
134,0,0.017069000000000223
135,0,0.01677799999999996
136,0,0.017234999999999445
137,0,0.017247000000000234
138,0,0.01849900000000071
139,0,0.017167000000000154
140,0,0.016513000000000222
141,0,0.017729000000000106
142,0,0.017768000000000228
143,0,0.01730799999999988
144,0,0.01795499999999972
145,0,0.017315999999999665
146,0,0.01860599999999968
147,0,0.017211999999999783
148,0,0.016629000000000005
149,0,0.016982000000000053
150,0,0.017548999999999815
151,0,0.01703700000000019
152,0,0.01718200000000003
153,0,0.018554000000000404
154,0,0.017400000000000304
155,0,0.016795000000000115
156,0,0.016727999999999632
157,0,0.01740800000000009
158,0,0.016221999999999515
159,0,0.016245000000000065
160,0,0.01755500000000021
161,0,0.018367000000000022
162,0,0.018396000000000523
163,0,0.01735600000000037
164,0,0.016655999999999782
165,0,0.017065000000000108
166,0,0.017206999999999972
167,0,0.016782000000000075
168,0,0.01816400000000007
169,0,0.01757699999999973
170,0,0.017192000000000096
171,0,0.017367000000000132
172,0,0.016913000000000178
173,0,0.01715399999999967
174,0,0.017361000000000182
175,0,0.017219000000000317
176,0,0.017854999999999954
177,0,0.017225000000000268
178,0,0.01680999999999999
179,0,0.016599000000000252
180,0,0.017688999999999844
181,0,0.017977999999999827
182,0,0.018464999999999954
183,0,0.019102000000000174
184,0,0.0167250000000001
185,0,0.01632699999999998
186,0,0.017831999999999848
187,0,0.017297000000000562
