Run number:,Thread number:,CPU_Total_Time
1,0,0.05738399999999999
2,0,0.059167
3,0,0.06245200000000001
4,0,0.05987500000000001
5,0,0.05914699999999995
6,0,0.060223999999999944
7,0,0.05955700000000003
8,0,0.05974799999999997
9,0,0.059056
10,0,0.05773499999999998
11,0,0.05892300000000006
12,0,0.05848300000000006
13,0,0.06179299999999999
14,0,0.05781999999999998
15,0,0.058195
16,0,0.061563000000000034
17,0,0.06086900000000006
18,0,0.05785400000000007
19,0,0.05866899999999986
20,0,0.061636000000000024
21,0,0.06014900000000001
22,0,0.05707399999999985
23,0,0.05915600000000021
24,0,0.05994299999999986
25,0,0.058924999999999894
26,0,0.06031300000000006
27,0,0.05933800000000011
28,0,0.05845100000000025
29,0,0.06048100000000023
30,0,0.05782799999999999
31,0,0.057970999999999995
32,0,0.060397000000000034
33,0,0.05792099999999989
34,0,0.06130600000000008
35,0,0.05867400000000034
36,0,0.060083999999999804
37,0,0.06115700000000013
38,0,0.058640000000000025
39,0,0.05799500000000002
40,0,0.059106000000000325
41,0,0.0588820000000001
42,0,0.06224000000000007
43,0,0.05742499999999984
44,0,0.05882100000000001
45,0,0.060497000000000245
46,0,0.060559999999999725
47,0,0.057531999999999694
48,0,0.060960000000000125
49,0,0.05964600000000031
50,0,0.06225499999999995
51,0,0.05820900000000018
52,0,0.0594920000000001
53,0,0.06265399999999977
54,0,0.057552999999999965
55,0,0.05842599999999987
56,0,0.0587749999999998
57,0,0.059401999999999955
58,0,0.06114700000000006
59,0,0.05931400000000009
60,0,0.05799399999999988
61,0,0.05905699999999969
62,0,0.05709500000000034
63,0,0.06077200000000005
64,0,0.058091000000000115
65,0,0.057386999999999855
66,0,0.06016800000000044
67,0,0.06202200000000069
68,0,0.06114399999999964
69,0,0.05942399999999992
70,0,0.05846399999999985
71,0,0.061222000000000776
72,0,0.05941599999999969
73,0,0.058114000000000665
74,0,0.05907700000000027
75,0,0.06140599999999896
76,0,0.0600120000000004
77,0,0.059167000000000414
78,0,0.05808899999999895
79,0,0.06253700000000073
80,0,0.05740200000000062
81,0,0.060566000000000564
82,0,0.05889599999999895
83,0,0.06003799999999959
84,0,0.05993000000000048
85,0,0.05894400000000033
86,0,0.059637999999999636
87,0,0.06084500000000048
88,0,0.05767900000000026
89,0,0.05942900000000062
90,0,0.06004300000000029
91,0,0.05938899999999947
92,0,0.06493100000000052
93,0,0.05895600000000023
94,0,0.058842999999999535
95,0,0.0591020000000011
96,0,0.06106999999999996
97,0,0.05750299999999964
98,0,0.06082699999999974
99,0,0.05953999999999926
100,0,0.0612440000000003
101,0,0.0587459999999993
102,0,0.05894699999999986
103,0,0.0597139999999996
104,0,0.05859999999999932
105,0,0.05750899999999959
106,0,0.060413999999999746
107,0,0.060230999999999923
108,0,0.06385799999999975
109,0,0.05656399999999984
110,0,0.058598000000000816
111,0,0.0580039999999995
112,0,0.059643999999999586
113,0,0.0583619999999998
114,0,0.06153999999999993
115,0,0.05817799999999984
116,0,0.06174299999999988
117,0,0.05815599999999943
118,0,0.05801999999999907
119,0,0.05832700000000024
120,0,0.05942199999999964
121,0,0.0584990000000003
122,0,0.06031500000000012
123,0,0.059023000000000714
124,0,0.06083900000000053
125,0,0.058413999999999966
126,0,0.060101000000000404
127,0,0.05673599999999901
128,0,0.061020000000000074
129,0,0.05928900000000059
130,0,0.058837999999999724
131,0,0.06067800000000023
132,0,0.06183099999999975
133,0,0.057663000000000686
134,0,0.060869999999999536
135,0,0.05954899999999874
136,0,0.05959499999999984
137,0,0.0632040000000007
138,0,0.06141600000000125
139,0,0.05882399999999954
140,0,0.06258000000000052
141,0,0.05874999999999986
142,0,0.059468999999999994
143,0,0.058146000000002473
144,0,0.059045000000001124
145,0,0.060535999999999035
146,0,0.06117499999999865
147,0,0.05873299999999837
148,0,0.06004500000000057
149,0,0.05974100000000071
150,0,0.05941600000000058
151,0,0.06133100000000091
152,0,0.05936499999999967
153,0,0.05944700000000047
154,0,0.05797899999999956
155,0,0.059037000000000006
156,0,0.06005599999999944
157,0,0.05926099999999934
158,0,0.05944200000000066
159,0,0.05925099999999972
160,0,0.05861999999999945
161,0,0.06130500000000083
162,0,0.0593780000000006
163,0,0.06031299999999895
164,0,0.061292999999999154
165,0,0.06030900000000017
166,0,0.05892000000000053
167,0,0.05821500000000057
168,0,0.0602899999999984
169,0,0.06017699999999948
170,0,0.057957000000000036
171,0,0.05930400000000091
172,0,0.05904099999999879
173,0,0.05865799999999943
174,0,0.05908400000000036
175,0,0.05841899999999889
176,0,0.05909299999999895
177,0,0.05850099999999969
178,0,0.05998899999999985
179,0,0.06136800000000164
180,0,0.057751999999998915
181,0,0.05950500000000147
182,0,0.059771999999998826
183,0,0.05825699999999934
184,0,0.06029299999999971
185,0,0.058403000000000205
186,0,0.05796699999999966
187,0,0.06043799999999955
188,0,0.05838200000000171
189,0,0.058504000000001
190,0,0.06011199999999839
191,0,0.058707999999999316
192,0,0.0639719999999997
193,0,0.061313999999999425
194,0,0.05949100000000129
195,0,0.05994100000000202
196,0,0.05843899999999991
197,0,0.059890999999998584
198,0,0.05974499999999949
199,0,0.06049600000000055
200,0,0.061011999999999844
201,0,0.06069400000000158
202,0,0.05806300000000064
203,0,0.06224599999999825
204,0,0.05748499999999801
205,0,0.05785900000000055
206,0,0.05998199999999976
207,0,0.05860400000000077
208,0,0.0606460000000002
209,0,0.05934699999999893
210,0,0.05902399999999908
211,0,0.06279799999999902
212,0,0.05836799999999975
213,0,0.05738600000000105
214,0,0.05921500000000002
215,0,0.05905199999999766
216,0,0.06023999999999852
217,0,0.0576169999999987
218,0,0.05879700000000021
219,0,0.05984800000000057
220,0,0.05821400000000132
221,0,0.05903099999999917
222,0,0.060835999999998336
223,0,0.061059000000000196
224,0,0.05927199999999999
225,0,0.05864799999999981
226,0,0.059136999999998
227,0,0.060570999999999486
228,0,0.05811899999999781
229,0,0.06105199999999833
230,0,0.05874399999999902
231,0,0.05844300000000047
232,0,0.060263000000000844
233,0,0.05963600000000113
234,0,0.060065999999999065
235,0,0.058412999999999826
236,0,0.05769699999999922
237,0,0.0594380000000001
238,0,0.05835700000000088
239,0,0.05789500000000025
240,0,0.06178199999999734
241,0,0.05757700000000021
242,0,0.06054000000000137
243,0,0.06007400000000196
244,0,0.06105900000000197
245,0,0.05932700000000146
246,0,0.05908899999999839
247,0,0.061348999999999876
248,0,0.058408000000000015
249,0,0.05844100000000019
250,0,0.06001999999999974
251,0,0.05953899999999912
252,0,0.0570200000000014
253,0,0.06116700000000108
254,0,0.05771900000000052
255,0,0.06032800000000016
256,0,0.05939300000000003
257,0,0.05963700000000216
258,0,0.060682999999999154
259,0,0.059600999999998905
260,0,0.05861799999999917
261,0,0.059863
262,0,0.05761900000000075
263,0,0.05961900000000142
264,0,0.06382200000000005
265,0,0.05778099999999853
266,0,0.059810000000000585
267,0,0.05683400000000027
268,0,0.05843600000000038
269,0,0.06032700000000091
270,0,0.05917300000000125
271,0,0.0597120000000011
272,0,0.06136899999999912
273,0,0.058870999999999896
274,0,0.06100899999999854
275,0,0.05808600000000297
276,0,0.05903299999999945
277,0,0.05955099999999902
278,0,0.0597250000000038
279,0,0.05982000000000198
280,0,0.060710000000003816
281,0,0.06179999999999808
282,0,0.05837500000000162
283,0,0.05818999999999974
284,0,0.05924900000000122
285,0,0.05896100000000004
286,0,0.05730599999999697
287,0,0.06069399999999803
288,0,0.058389999999999276
289,0,0.062442000000000775
290,0,0.061465999999999354
291,0,0.05996199999999874
292,0,0.060095000000000454
293,0,0.058023000000002156
294,0,0.05738100000000301
295,0,0.060387999999999664
296,0,0.06159200000000098
297,0,0.05973499999999987
298,0,0.06024100000000132
299,0,0.05892700000000062
300,0,0.05914900000000145
301,0,0.06042100000000161
302,0,0.05849500000000063
303,0,0.06063100000000077
304,0,0.059093999999998204
305,0,0.060919000000001944
306,0,0.06084000000000245
307,0,0.0588729999999984
308,0,0.059139999999999304
309,0,0.06066500000000019
310,0,0.05798899999999918
311,0,0.0602330000000002
312,0,0.059960000000000235
313,0,0.05903199999999842
314,0,0.058828999999999354
315,0,0.058292000000001565
316,0,0.06049899999999653
317,0,0.05920499999999862
318,0,0.05729200000000034
319,0,0.06103399999999937
320,0,0.05775899999999723
321,0,0.06218900000000005
322,0,0.062485000000002344
323,0,0.058256000000000085
324,0,0.060866000000004306
325,0,0.05853700000000117
326,0,0.057942000000000604
327,0,0.05959500000000162
328,0,0.057713000000003234
329,0,0.05899600000000049
330,0,0.059651999999999816
331,0,0.05864000000000047
332,0,0.058588000000000306
333,0,0.05811700000000286
334,0,0.058361999999998915
335,0,0.06120599999999854
336,0,0.060065999999999065
337,0,0.05984899999999982
338,0,0.06301699999999855
339,0,0.05818100000000115
340,0,0.060828999999998246
341,0,0.057746999999999105
342,0,0.059653000000000844
343,0,0.05778799999999862
344,0,0.05858399999999975
345,0,0.06030800000000269
346,0,0.05647599999999997
347,0,0.05662200000000084
348,0,0.0620490000000018
349,0,0.05871200000000343
350,0,0.06020400000000237
351,0,0.057503000000000526
352,0,0.05905399999999972
353,0,0.06156100000000109
354,0,0.05835000000000079
355,0,0.05788100000000185
356,0,0.06186100000000394
357,0,0.05732100000000173
358,0,0.06042899999999918
359,0,0.06276999999999688
360,0,0.06288800000000094
361,0,0.06396999999999764
362,0,0.06167699999999954
363,0,0.0626730000000002
364,0,0.06142399999999881
365,0,0.06110700000000335
366,0,0.0640400000000021
367,0,0.06086300000000122
368,0,0.06222299999999947
369,0,0.06243699999999919
370,0,0.06148500000000112
371,0,0.06219799999999864
372,0,0.06237199999999987
373,0,0.05894000000000332
374,0,0.05913200000000174
375,0,0.05889800000000278
376,0,0.05875199999999836
377,0,0.06077699999999808
378,0,0.0600580000000015
379,0,0.05943699999999552
380,0,0.058353999999997797
381,0,0.05911800000000156
382,0,0.059536000000001366
383,0,0.06073599999999857
384,0,0.05837800000000115
385,0,0.061127000000002596
386,0,0.05900300000000058
387,0,0.059972999999995835
388,0,0.06221399999999733
389,0,0.05744099999999719
390,0,0.061161999999999495
391,0,0.0591509999999964
392,0,0.060187000000002655
393,0,0.05942699999999945
394,0,0.05856499999999798
395,0,0.06139599999999845
396,0,0.058833000000003466
397,0,0.05809499999999801
398,0,0.059110999999997915
399,0,0.059968000000001354
400,0,0.05882000000000076
401,0,0.05955099999999902
402,0,0.05886899999999784
403,0,0.06041799999999853
404,0,0.06087299999999729
405,0,0.06136100000000155
406,0,0.06360400000000155
407,0,0.05913699999999622
408,0,0.06202400000000097
409,0,0.06268700000000038
410,0,0.06124900000000011
411,0,0.06046699999999561
412,0,0.05719500000000011
413,0,0.05870299999999773
414,0,0.06297999999999959
415,0,0.05969400000000036
416,0,0.05838800000000077
417,0,0.0633410000000012
418,0,0.05816199999999938
419,0,0.061206999999996015
420,0,0.05694000000000088
421,0,0.05938499999999891
422,0,0.06029799999999952
423,0,0.06150399999999934
424,0,0.05871799999999894
425,0,0.060482999999997844
426,0,0.05909300000000073
427,0,0.062262000000000484
428,0,0.060206999999998345
429,0,0.06298200000000165
430,0,0.060383999999999105
431,0,0.05932999999999922
432,0,0.060687999999998965
433,0,0.05775300000000172
434,0,0.05841999999999814
435,0,0.06339000000000183
436,0,0.060404999999999376
437,0,0.0628440000000019
438,0,0.06234999999999857
439,0,0.06099100000000135
440,0,0.06269400000000047
441,0,0.06107599999999991
442,0,0.061242999999997494
443,0,0.060644999999997395
444,0,0.05994799999999856
445,0,0.06188399999999916
446,0,0.06306699999999665
447,0,0.058571000000000595
448,0,0.059380000000000877
449,0,0.058023000000002156
450,0,0.05800899999999842
451,0,0.061751999999998475
452,0,0.05945999999999785
453,0,0.06328099999999637
454,0,0.06070399999999765
455,0,0.06253700000000251
456,0,0.06378199999999978
457,0,0.05801299999999898
458,0,0.05941800000000086
459,0,0.06092100000000045
460,0,0.06402500000000089
461,0,0.061544000000001375
462,0,0.06090899999999877
463,0,0.05956600000000378
464,0,0.061133999999999133
465,0,0.06050000000000111
466,0,0.06056999999999846
467,0,0.059798000000000684
468,0,0.059872000000002146
469,0,0.06050499999999914
470,0,0.05987199999999859
471,0,0.059561000000002196
472,0,0.06249000000000038
473,0,0.060841000000003476
474,0,0.06094999999999828
475,0,0.058828999999999354
476,0,0.060141000000001554
477,0,0.05925799999999981
478,0,0.05995399999999762
479,0,0.05803099999999617
480,0,0.061885999999997665
481,0,0.05879499999999993
482,0,0.06117299999999659
483,0,0.06070399999999765
484,0,0.06223199999999807
485,0,0.0636960000000002
486,0,0.05977999999999639
487,0,0.05933800000000389
488,0,0.06083300000000236
489,0,0.059243000000002155
490,0,0.06109100000000112
491,0,0.06096000000000146
492,0,0.062167000000002304
493,0,0.06360900000000314
494,0,0.06156599999999912
495,0,0.059982000000001534
496,0,0.06200199999999967
497,0,0.058338000000002666
498,0,0.0621760000000009
499,0,0.05811399999999978
500,0,0.05923100000000048
501,0,0.0594120000000018
502,0,0.058435999999996824
503,0,0.06089599999999962
504,0,0.06073199999999801
505,0,0.056452999999997644
506,0,0.06429999999999936
507,0,0.06051100000000176
508,0,0.05965899999999991
509,0,0.06221700000000041
510,0,0.06172599999999662
511,0,0.063132999999997
512,0,0.06135999999999697
513,0,0.06100800000000106
514,0,0.06367099999999937
515,0,0.05948199999999915
516,0,0.061852000000001794
517,0,0.06233100000000036
518,0,0.06056999999999846
519,0,0.061524000000005685
520,0,0.06064500000000095
521,0,0.0632269999999977
522,0,0.06215800000000016
523,0,0.06130800000000036
524,0,0.06112699999999904
525,0,0.05922499999999786
526,0,0.06155899999999903
527,0,0.06411999999999907
528,0,0.06213200000000185
